,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
5314,Ses03F_script02_1_M016,1,0.0018475432999999998,0.0032560540999999996,0.0023899921,0.002211641,0.4381139489194499,-0.007815818207745906,0.0080977514609372,0.03452424665683651
5315,Ses03F_script02_1_M017,5,0.0014086216,0.0027449054,0.0017976911,0.0020711876,0.4032921810699589,-0.01126631468650885,0.006081330396583844,0.025680767073376614
5316,Ses03F_script02_1_M018,4,0.008119127,0.012912063,0.010171039,0.007951908,0.2938388625592417,-0.005122484708408592,0.11765332588555515,0.3920428583111181
5317,Ses03F_script02_1_M019,5,0.0019807215,0.004686693,0.0025154974,0.003944049,0.5064102564102564,-0.009766976290848106,0.019051471395962742,0.028446461771039232
5318,Ses03F_script02_1_M020,5,0.0046770046000000004,0.00942909,0.005962131999999999,0.0072772107,0.5445544554455446,-0.009255294571630657,0.07215861459424708,0.16974752145823713
5319,Ses03F_script02_1_M021,1,0.010754801000000001,0.020442916000000002,0.0136114815,0.015234141000000001,0.36666666666666653,-0.0048778310883790255,0.3308726056964957,1.2192905079788543
5320,Ses03F_script02_1_M022,5,0.0026414152000000003,0.005002719,0.0033780711,0.0036816490000000004,0.5686274509803921,-0.0077363310992950565,0.019814989216138057,0.05226566891386439
5321,Ses03F_script02_1_M023,5,0.001422963,0.0032338018,0.0018583911999999999,0.0026433214000000003,0.3689839572192513,-0.009143487659457605,0.008970041292004434,0.018039866431096382
5328,Ses03F_script02_1_M030,4,0.0017895143,0.0044440324,0.0022475498,0.0038252352000000002,0.7602040816326531,-0.011312152309983505,0.017367948122003797,0.03854252099749817
5332,Ses03F_script02_1_M034,2,0.009691719,0.017611464,0.01241382,0.012480793,0.3439597315436241,-0.004974417606717907,0.2397501452461986,0.7086606769940357
5334,Ses03F_script02_1_M036,1,0.0064886430000000005,0.012536491,0.008292414,0.009393186999999999,0.4523809523809524,-0.005586414317804156,0.12534253780683546,0.5963338186028329
5336,Ses03F_script02_1_M038,1,0.007985855,0.0155750355,0.00997353,0.01196078,0.3727560718057022,-0.00564652327739168,0.19475417712494705,1.2168004538674009
5337,Ses03F_script02_1_M039,1,0.004295818,0.008517955,0.005499962299999999,0.006500941,0.4716636197440585,-0.006553057119162986,0.05869654177326258,0.2887083645140143
5338,Ses03F_script02_1_M040,1,0.0033074467999999997,0.005697085500000001,0.0041355714,0.0039188345,0.4113372093023256,-0.006049669991625707,0.024351697265508777,0.16075753711800184
5339,Ses03F_script02_1_M041,1,0.002943452,0.0051418394,0.0037532304,0.0035126144,0.4030732860520095,-0.010406446563138159,0.02003669965572053,0.13529644363352386
5340,Ses03F_script02_1_M042,1,0.011472504,0.024309802999999998,0.01441937,0.019559003000000002,0.42420681551116335,-0.004985475243302061,0.4916525843483647,2.951368695608384
5342,Ses03F_script02_1_M044,5,0.0015508748,0.0030271464000000002,0.0019738947,0.0022904768,0.325,-0.011962901226070244,0.007401843647523681,0.015941465514637827
5344,Ses03M_impro03_F001,1,0.0030125414000000002,0.006311635,0.00403479,0.00484565,0.39130434782608703,-0.008744242222746834,0.033134813964282105,0.034271986997656545
5345,Ses03M_impro03_F002,4,0.018890211,0.034080900000000004,0.02395184,0.024220506,0.33404940923737914,-0.005072604380984558,0.8945785660965393,2.3740084722702797
5346,Ses03M_impro03_F003,1,0.013414836999999999,0.022227172000000003,0.01702166,0.014283466000000002,0.2376543209876543,-0.0061570381149067535,0.3608031774230701,0.8184191310959374
5347,Ses03M_impro03_F004,1,0.013118632,0.024300997999999997,0.016399652,0.017934033999999998,0.4419889502762431,-0.004947429260937497,0.4603819157154661,1.2694601731459714
5348,Ses03M_impro03_F005,1,0.008053205,0.013539514499999999,0.01013026,0.0089804325,0.3058350100603622,-0.006574814051418798,0.1352528896008243,0.32433633928899697
5349,Ses03M_impro03_F006,1,0.0044176653,0.008865797,0.0056363572,0.006835793000000001,0.4518072289156626,-0.00711669736119802,0.06404303384253351,0.16981553119204587
5353,Ses03M_impro03_F010,1,0.013268012,0.021680072,0.01663564,0.013903269,0.2691466083150985,-0.0074610047704481985,0.34038045937771816,0.7986470081713173
5355,Ses03M_impro03_F012,1,0.0045891366999999995,0.009081463,0.005922463,0.006894094399999999,0.3611111111111111,-0.007689890480833128,0.06689763251079373,0.12485082704519378
5358,Ses03M_impro03_F015,5,0.0037657742,0.0062109036,0.00478403,0.0039474224,0.2394957983193277,-0.00836826984595973,0.02820158583570655,0.05973618930876901
5359,Ses03M_impro03_F016,1,0.006376214,0.012486381000000001,0.008098912,0.009500693499999999,0.4565483476132191,-0.009341762051917613,0.12522324063921925,0.34265099128221044
5360,Ses03M_impro03_F017,1,0.004612376,0.007542971999999999,0.005691176,0.0049486714,0.38392857142857145,-0.007239387741719837,0.04104693947641767,0.11423903732413647
5361,Ses03M_impro03_F018,5,0.0022199573,0.0043713404,0.002864861,0.0032966477,0.5225988700564972,-0.00860374711919576,0.015462334507385355,0.02554658748039157
5364,Ses03M_impro03_F021,1,0.0070052330000000005,0.01125784,0.008998131,0.006759235600000001,0.2524271844660194,-0.00964104492595652,0.09067581856022314,0.17948572701571255
5365,Ses03M_impro03_F022,1,0.0018131989000000001,0.0030597646,0.0022843060000000003,0.0020300194000000002,0.3054187192118227,-0.008004365554370452,0.00695402427062869,0.01782194627318713
5366,Ses03M_impro03_F023,1,0.007904466,0.012415648,0.009882575,0.007513285600000001,0.2251748251748252,-0.00831901616038522,0.10804679288126706,0.3067297156104145
5367,Ses03M_impro03_F024,1,0.016287401,0.026779197,0.020463081,0.017222773,0.3132183908045977,-0.004088553851033794,0.5204034091936578,1.1540847874682871
5368,Ses03M_impro03_F025,1,0.0023096001000000002,0.004334198300000001,0.0029681496999999996,0.0031509588,0.4863387978142077,-0.0099463150036172,0.014849112881183553,0.024852766822433238
5369,Ses03M_impro03_F026,1,0.005630894599999999,0.009054115,0.0070784693,0.0056382306,0.3146417445482866,-0.007000059667916503,0.05850470960495755,0.119480282427055
5370,Ses03M_impro03_F027,1,0.0031845478999999997,0.005726965600000001,0.003984435,0.0041026757,0.525,-0.009314801900472958,0.025208139283196474,0.04338263128711016
5371,Ses03M_impro03_F028,4,0.001225747,0.0027420083000000003,0.0015079320999999998,0.0022854757999999998,0.10614525139664804,-0.010712960829550866,0.006421096898529641,0.012598821010913858
5372,Ses03M_impro03_F029,4,0.007463500400000001,0.014239983000000001,0.009286911,0.01077397,0.36507936507936506,-0.006325964477582603,0.16083225797518969,0.2587101203350455
5373,Ses03M_impro03_F030,4,0.008251436,0.014106085,0.010377443,0.009547543,0.29906542056074764,-0.009117708032135852,0.1481277592445755,0.36348472998523496
5376,Ses03M_impro03_F033,1,0.0057436959999999995,0.010053122,0.007290058,0.006900748000000001,0.38222222222222224,-0.009055456757778302,0.07659944759861452,0.11465225123634698
5379,Ses03M_impro03_F036,5,0.00697287,0.010686498000000001,0.008703376,0.006194698,0.2605042016806723,-0.0012560540199046955,0.07835495751481301,0.1608221657208501
5386,Ses03M_impro03_M000,1,0.0020477413,0.004667366,0.0027211106,0.003790568,0.6438356164383562,-0.009973276064556558,0.01867043393074673,0.024006439922887042
5387,Ses03M_impro03_M001,1,0.0030672075,0.0057523167,0.0039482885,0.004183392,0.4355400696864111,-0.008810675353743136,0.026117437064477344,0.062378179837113926
5388,Ses03M_impro03_M002,1,0.0048174676,0.012408295,0.0063766759999999995,0.010643215,0.5567375886524822,-0.008909702046366874,0.13636008048964726,0.3085575788616221
5389,Ses03M_impro03_M003,1,0.019860534,0.037042115,0.025130756,0.027198672000000004,0.3744292237442922,-0.006071834377507912,1.0735872422444972,2.4959729181424857
5390,Ses03M_impro03_M004,1,0.015824493000000002,0.02445776,0.019845584,0.014310207,0.20496894409937888,-0.0040280428947880855,0.4148933265830248,0.8071928702098838
5397,Ses03M_impro03_M011,1,0.005105322,0.010229397,0.0064522377,0.0079350695,0.5007385524372231,-0.007324763373617316,0.08490366451165295,0.2625698851921917
5398,Ses03M_impro03_M012,1,0.0055213626,0.011238163,0.006964904300000001,0.008817974000000001,0.6186046511627907,-0.007312409707083134,0.10285436601230982,0.19979388461205813
5399,Ses03M_impro03_M013,1,0.0052445847999999995,0.010382204,0.006653376999999999,0.007957258,0.5033112582781457,-0.005083020369056611,0.08714688927297451,0.16901955123615442
5400,Ses03M_impro03_M014,1,0.0063351225,0.011872818,0.007870749,0.00888697,0.4520547945205479,-0.0066932730078406175,0.11122460260827442,0.3327077165592058
5401,Ses03M_impro03_M015,1,0.0038738705,0.00810092,0.004947996,0.0064135566,0.4818548387096774,-0.00901047678780742,0.05442634268104344,0.2406887973230131
5402,Ses03M_impro03_M016,1,0.0036579203000000004,0.0069723334,0.004590331,0.0052509033,0.5169491525423728,-0.008777716175245587,0.03854472977136899,0.0858463582131036
5403,Ses03M_impro03_M017,1,0.0045010746,0.008162563000000001,0.005784369,0.0057447464,0.3470790378006873,-0.003975539584644139,0.05152545625878775,0.08495610600478846
5404,Ses03M_impro03_M018,1,0.006002360500000001,0.010344086,0.0074890307,0.0071341954,0.39314516129032256,-0.006957740879443009,0.080052219058666,0.2692021246495789
5405,Ses03M_impro03_M019,1,0.0030562735999999997,0.005497228000000001,0.0039587566,0.0038125748,0.4764150943396226,-0.009664076060289515,0.02328800593927952,0.029823339823730113
5406,Ses03M_impro03_M020,1,0.004973321,0.010488283999999999,0.0062395296999999995,0.008425842,0.5249266862170088,-0.008261671609943733,0.0912790812950506,0.36857417775689016
5407,Ses03M_impro03_M021,1,0.009863941,0.01698269,0.012540648,0.011443844,0.33634020618556704,-0.0066514344325696575,0.215610959030942,0.6168364010082901
5414,Ses03M_impro03_M028,5,0.0020311384,0.004310706,0.0026995284000000002,0.0033605278,0.5486486486486486,-0.00940233076107688,0.015529627880675302,0.033564746217486126
5415,Ses03M_impro03_M029,1,0.0043373615,0.010181526,0.0054700174,0.008579634000000001,0.6043010752688172,-0.00815541898191441,0.08925974330127734,0.207060551950172
5416,Ses03M_impro03_M030,1,0.010049739,0.014310267,0.012337523000000001,0.00730522,0.14671814671814673,-0.0032992056731018238,0.13153111655359762,0.3469156354487699
5417,Ses03M_impro03_M031,1,0.009171954,0.018027907,0.011496438000000001,0.013878284,0.3374164810690423,-0.006698560355289374,0.2622481027082337,1.2028195270662456
5418,Ses03M_impro03_M032,1,0.009653533,0.014487185500000001,0.012259744,0.007698152,0.1326530612244898,-0.008389213689952156,0.14217874361377472,0.17486848996599053
5419,Ses03M_impro03_M033,5,0.0032403429999999997,0.005293882,0.004021682,0.0034376855,0.37433155080213903,-0.006318132818705635,0.02026472709056196,0.0507827832374361
5421,Ses03M_impro03_M035,1,0.0040425009999999996,0.007177930999999999,0.0049934509999999994,0.005142498,0.3817567567567568,-0.008016365427465644,0.039345928253956816,0.14705102020391592
5424,Ses03M_impro03_M038,5,0.0030602722,0.0055321804,0.0039099315,0.003911611,0.3290870488322717,-0.006533125997520983,0.02369497564388861,0.058476319645613874
5425,Ses03M_impro03_M039,1,0.0036180208000000003,0.0069164759999999995,0.0045834957,0.0051721605,0.4230769230769231,-0.007718352208030409,0.03804496867905916,0.1030057214283648
5427,Ses03F_script01_2_F000,0,0.0020188075,0.004322968,0.0025156124,0.0035070734999999996,0.6504065040650406,-0.010130301234312356,0.01565592578487798,0.04390639828626981
5428,Ses03F_script01_2_F001,0,0.0043305745,0.0075740875,0.005429331,0.005270336800000001,0.4025,-0.007241743787744781,0.04342814939922579,0.11397893936874992
5429,Ses03F_script01_2_F002,0,0.0031895682,0.0058008726000000005,0.004104232,0.0040888754,0.3481481481481481,-0.00855576126923552,0.02614319736029531,0.0607698808488076
5431,Ses03F_script01_2_F004,0,0.0028654353000000005,0.0053974106,0.0037934698999999997,0.003834293,0.4110429447852761,-0.00626571772954776,0.023063905242487952,0.036396909899698515
5433,Ses03F_script01_2_F006,0,0.0036880890000000003,0.00646026,0.0046557429999999995,0.0044903643,0.4194373401534527,-0.007850047950341832,0.031602780783209286,0.06353114255835787
5438,Ses03F_script01_2_F011,2,0.0020397487,0.003932016,0.0025512064,0.0029901284999999996,0.4602649006622517,-0.009762538866198156,0.012398398890131364,0.06695590508352972
5440,Ses03F_script01_2_F013,0,0.008198548,0.01627911,0.010383613,0.01253388,0.4033149171270719,-0.008592785889049992,0.21430457400144834,0.6540977354808684
5442,Ses03F_script01_2_F015,0,0.03604982,0.06503746,0.04590164,0.046000652,0.4136363636363637,-0.07134019688237457,3.2500008050889773,5.053271943618892
5443,Ses03F_script01_2_F016,0,0.024395306000000002,0.045937117,0.030646347,0.034191623,0.3636363636363637,-0.007469258889614139,1.6600283954516608,6.43088869520254
5445,Ses03F_script01_2_F018,2,0.0017659263,0.0029850286,0.0022697045999999998,0.0019374521,0.3310344827586207,-0.004964048457622994,0.006635473108639518,0.014156514049774185
5447,Ses03F_script01_2_F020,2,0.0015392995000000002,0.0028963759999999996,0.0019493948000000002,0.0021406757,0.4418604651162791,-0.010091447620652616,0.0066502774840804715,0.019263059913661503
5448,Ses03F_script01_2_F021,2,0.007776986,0.015773332,0.009825104,0.01229403,0.5029940119760479,-0.005644980319630122,0.20219364680662927,0.3714047671995885
5450,Ses03F_script01_2_M001,5,0.0045500207,0.0069891517000000005,0.0055921645999999995,0.004183878,0.30612244897959184,-0.006409395155060338,0.03357134845670594,0.15129073062517892
5452,Ses03F_script01_2_M003,5,0.004782534000000001,0.00802329,0.006048625,0.005263328,0.3547008547008547,-0.006004905571899144,0.04729579052229097,0.15309827034496154
5453,Ses03F_script01_2_M004,5,0.00264158,0.006489501999999999,0.003331046,0.005569446,0.6885964912280702,-0.007479767646145773,0.03689086821563387,0.0845470400787859
5454,Ses03F_script01_2_M005,2,0.0039243740000000004,0.0067785727,0.004904739,0.0046685627,0.4260089686098655,-0.008970609087555205,0.0344236661922728,0.057985712586728376
5455,Ses03F_script01_2_M006,5,0.0027992579999999998,0.005381421999999999,0.0034918326,0.0040951376,0.6024096385542169,-0.0077563254308188325,0.023082829775944527,0.06803478327396675
5456,Ses03F_script01_2_M007,5,0.0013089451,0.0023880077,0.0016769447000000001,0.001697814,0.21862348178137653,-0.008838586836645845,0.004453734474003322,0.011021672375660659
5457,Ses03F_script01_2_M008,5,0.0016789464,0.0029921870000000003,0.0021313770000000003,0.0020958036,0.4363143631436314,-0.009773926649359057,0.006887784354723757,0.022449805958337468
5458,Ses03F_script01_2_M009,5,0.008077989,0.016948497,0.010366315,0.013396741,0.5,-0.008540961061953567,0.2375580926140437,0.2639587593275259
5459,Ses03F_script01_2_M010,2,0.03915612,0.06669631,0.049791555999999994,0.044272512,0.35211267605633795,-0.08598038402851671,3.312425915779834,4.172368404684672
5460,Ses03F_script01_2_M011,0,0.031152511,0.052244507,0.038931787,0.034876507,0.35,-0.006919153747730888,2.0100328076190435,4.458330402298968
5461,Ses03F_script01_2_M012,2,0.0024419744,0.005587931700000001,0.003102627,0.004848268,0.4976744186046512,-0.008694551070220768,0.026811816545173856,0.09364633668802304
5462,Ses03F_script01_2_M013,0,0.0075091124,0.0125546,0.009359846,0.008369755999999999,0.3684210526315789,-0.005694700121239293,0.11500555484145585,0.2578059090826037
5463,Ses03F_script01_2_M014,0,0.0015917072,0.0042641493,0.002046353,0.0037318661,0.7446808510638298,-0.010167219443246722,0.016304281845225144,0.022455138228889258
5464,Ses03F_script01_2_M015,0,0.006193110999999999,0.012005935,0.007566664,0.009295138,0.5920000000000001,-0.008892685400496703,0.11452095483206075,0.3648798070796444
5465,Ses03F_script01_2_M016,0,0.0019138864000000002,0.0037852940000000002,0.0024476848,0.002885672,0.6050420168067226,-0.00740712084734696,0.01161643048619637,0.029642619664785107
5466,Ses03F_script01_2_M017,0,0.007183821,0.015025995,0.009097621,0.01193164,0.5489130434782609,-0.0064523737819399685,0.18607771729410652,0.3590431318047674
5467,Ses03F_script01_2_M018,0,0.011721303999999998,0.022725243,0.015001477,0.017030187,0.4777327935222672,-0.006432223472074838,0.4105457983477133,1.1394112830046104
5468,Ses03M_impro05b_F000,5,0.001152124,0.0021964961,0.0014383857000000002,0.001656868,0.017241379310344827,-0.012032848644594194,0.003857474747071133,0.021429934677379598
5469,Ses03M_impro05b_F001,5,0.0022237888000000003,0.0033073336999999998,0.0027600913,0.001824284,0.16129032258064516,-0.008476040420646314,0.007351726679113444,0.03010796139244351
5470,Ses03M_impro05b_F002,5,0.0027790659,0.0041948820000000005,0.0035148778000000003,0.0022782604,0.17972350230414744,-0.007634402209077963,0.011968210389882921,0.025762501036631292
5471,Ses03M_impro05b_F003,5,0.001017979,0.0015005529000000001,0.0013028542999999999,0.0007618901400000001,0.0,-0.01066418190021068,0.0015052831374166606,0.0024370327707113797
5472,Ses03M_impro05b_F004,5,0.0024797048,0.0035287582,0.0030859031,0.0017045091000000001,0.13815789473684212,-0.007302332051040139,0.007990285104395223,0.026244654483597116
5473,Ses03M_impro05b_F005,5,0.0031958940000000003,0.0053322203,0.003979932,0.0035450815000000004,0.2839506172839506,-0.007925001227704342,0.02094325301278303,0.09899796122170287
5474,Ses03M_impro05b_F006,5,0.0013705869000000001,0.0024333226,0.0017722509,0.0016772542,0.1111111111111111,-0.006058956387278158,0.0045528130573859365,0.004271142286231953
5475,Ses03M_impro05b_F007,5,0.0033201185999999997,0.0052399356,0.0041800225,0.0031602108000000004,0.28,-0.01020592208078597,0.0193988685569766,0.06735512835435466
5476,Ses03M_impro05b_F008,5,0.0030686566999999997,0.0054721404000000005,0.0039518764,0.0037809847999999997,0.3574468085106383,-0.008816665285849012,0.0230004907523649,0.06977904141451724
5477,Ses03M_impro05b_F009,5,0.0056499340000000006,0.010377953,0.0072733057,0.0073553180000000004,0.3188405797101449,-0.007164038379414706,0.083903218443923,0.17679158684634982
5478,Ses03M_impro05b_F010,5,0.0060926927,0.010351418499999999,0.0077252295,0.0068752887,0.327683615819209,-0.003147512870782521,0.07973347422271028,0.16984185201452914
5479,Ses03M_impro05b_F011,5,0.004833722,0.008886211,0.0060445475,0.0065108086,0.29533678756476683,-0.007705663847445977,0.06168940388538813,0.30829281958485744
5480,Ses03M_impro05b_F012,5,0.0038824333000000003,0.0070189033,0.00492252,0.004991169,0.3644314868804665,-0.005651878382195719,0.038118025672780866,0.10438605100954683
5481,Ses03M_impro05b_F013,5,0.0075649736,0.020780431000000002,0.009555902,0.018429797,0.4908536585365854,-0.008757443538343068,0.3884417818826561,0.8711513790687849
5482,Ses03M_impro05b_F014,5,0.0068797637,0.011073445,0.0089480225,0.0064707184,0.27472527472527475,-0.007565679879917298,0.08775639601210974,0.12467714594255325
5483,Ses03M_impro05b_F015,5,0.004750364,0.008375039,0.005963859,0.005748852,0.3065134099616858,-0.006215961093403165,0.05347162536763751,0.13459395574625752
5484,Ses03M_impro05b_F016,5,0.003690193,0.006259546600000001,0.0046569346,0.0041940779999999995,0.19731543624161074,-0.00688892396283336,0.029254889924741175,0.10066828863094478
5485,Ses03M_impro05b_F017,2,0.0023192335,0.004720913,0.0028556308000000003,0.0037511375,0.5987654320987654,-0.009522866093902849,0.018280588779717426,0.06661739977226959
5486,Ses03M_impro05b_F018,5,0.0018342306,0.0030564102000000004,0.0022366486999999997,0.0020792326,0.4727272727272727,-0.009733178558235522,0.006875211112134165,0.02495030065679889
5487,Ses03M_impro05b_F019,5,0.0016564272,0.0027150963,0.0020958872,0.0017258099,0.2816455696202532,-0.009044994840223808,0.005373345762596013,0.029206934125263158
5488,Ses03M_impro05b_F020,5,0.0042237509999999995,0.007611451700000001,0.0052960874,0.005465866,0.3231597845601436,-0.007642192940693349,0.04472995236722601,0.11586529420700115
5489,Ses03M_impro05b_F021,5,0.0055919513,0.011920088999999998,0.0069984094999999994,0.009644207,0.3790849673202614,-0.006276158728724114,0.11873312833131693,0.488978317218549
5490,Ses03M_impro05b_F022,5,0.016579282,0.028442178,0.020704476,0.019288747,0.4523809523809524,-0.007985842785274144,0.6040975927427104,1.1438594996425262
5491,Ses03M_impro05b_F023,5,0.007200413,0.0137094725,0.009122293,0.010232383000000001,0.34840871021775544,-0.00529861927134334,0.14951700595984976,0.4541287732981531
5492,Ses03M_impro05b_F024,2,0.0019657501999999997,0.0028332144,0.0024599035,0.0014008732999999998,0.14743589743589744,-0.0075311654654797175,0.0052283932208987425,0.0141062349000716
5493,Ses03M_impro05b_F025,2,0.0057926209999999995,0.010271403,0.0073635997,0.0071705715,0.3795180722891566,-0.007346786787820747,0.08040410778276459,0.20680193964351395
5494,Ses03M_impro05b_F026,2,0.0036828959999999997,0.006457188000000001,0.0045048133,0.0046115570000000005,0.4632768361581921,-0.011255206118221395,0.03157613580300201,0.10777947200742197
5495,Ses03M_impro05b_F027,5,0.0115743205,0.018718326,0.014995343000000001,0.011264807,0.3141025641025641,-0.006622032287850743,0.2514947520984208,0.3729679698888197
5496,Ses03M_impro05b_F028,5,0.0032114065,0.005383759300000001,0.0041069607000000004,0.0035825965,0.2579505300353357,-0.006453504738601622,0.02141250806756164,0.04224793193923576
5497,Ses03M_impro05b_F029,5,0.0008999049300000001,0.0012686034,0.001136182,0.00056845427,0.0,-0.010788002327899449,0.0010266781937781106,0.003309177510708782
5498,Ses03M_impro05b_F030,5,0.0026764045,0.0053391065,0.0033796915999999995,0.004083062,0.4436363636363637,-0.008364781933778431,0.023205444717748856,0.061656893055811915
5499,Ses03M_impro05b_F031,2,0.011599995,0.02014853,0.014667358,0.01372707,0.3937823834196891,-0.003999037744506495,0.3048564534993212,0.4293781424877672
5501,Ses03M_impro05b_M001,2,0.0023631316,0.0041223736,0.0029859390000000004,0.0028398090000000004,0.3247706422018349,-0.006618150109716225,0.012896711551710195,0.040885374172109516
5502,Ses03M_impro05b_M002,2,0.0025139288,0.0038735124,0.0031579263000000002,0.00223464,0.264,-0.0074427325671422295,0.010384082387200488,0.017443527162868344
5503,Ses03M_impro05b_M003,2,0.002385144,0.0050591546999999995,0.0030381684,0.0040420163,0.5042016806722689,-0.009885401595965959,0.021377101753520488,0.025109059652135432
5504,Ses03M_impro05b_M004,2,0.0065236784999999995,0.011478828,0.008254855,0.007962182,0.3543046357615894,-0.0036849846765107937,0.09996010536088294,0.3050492479062201
5505,Ses03M_impro05b_M005,2,0.005418976999999999,0.008003413000000001,0.006645984000000001,0.0044521396,0.1553784860557769,-0.0033950507258850853,0.04271249962427735,0.1411013026840696
5506,Ses03M_impro05b_M006,2,0.0037991977,0.006330272,0.0047690924,0.004155922,0.3435897435897436,-0.005677732588083018,0.029416320910392736,0.08328195283089752
5507,Ses03M_impro05b_M007,2,0.0058500919999999994,0.0098062465,0.0073793684,0.006452833000000001,0.3118503118503119,-0.00476462173537584,0.07084177674156529,0.2490960711183795
5508,Ses03M_impro05b_M008,0,0.005358873399999999,0.011063792,0.006776371,0.00877666,0.54,-0.007417674623866333,0.10049104034073704,0.1730679362888218
5510,Ses03M_impro05b_M010,2,0.009203266,0.014292573999999999,0.011495138500000002,0.0084859645,0.3002028397565923,-0.004941934093949385,0.1419356796773832,0.4609119040004269
5511,Ses03M_impro05b_M011,0,0.005820193299999999,0.009485584,0.007411804,0.00591609,0.2479338842975207,-0.004111202542844694,0.06513393460797608,0.1839805082409904
5513,Ses03M_impro05b_M013,0,0.011076239,0.022917707000000002,0.014261926000000001,0.017926535,0.4557823129251701,-0.006121704245742876,0.43163584410132094,1.0605536675896003
5514,Ses03M_impro05b_M014,0,0.00954065,0.015019339,0.012203643,0.008736219,0.22279792746113988,-0.0029878017357987123,0.15885553291274984,0.3292045824116419
5515,Ses03M_impro05b_M015,0,0.0065154037,0.011045576999999999,0.008256870999999999,0.0073026665,0.34177215189873417,-0.006217684131115675,0.09048948185627996,0.19052336956524787
5516,Ses03M_impro05b_M016,0,0.0149399275,0.03175046,0.01892909,0.02545494,0.4953271028037383,-0.0052496011448965865,0.8368221794934346,1.7692644026785422
5517,Ses03M_impro05b_M017,2,0.0025464955,0.0043883314,0.0032214813,0.0029792425,0.3755411255411256,-0.006346217105601681,0.014483905528166384,0.0677095597180204
5518,Ses03M_impro05b_M018,2,0.0035664074,0.006031603000000001,0.0045661320000000005,0.003941498,0.3148148148148148,-0.00433884997619316,0.02700270757741231,0.09034628790143398
5519,Ses03M_impro05b_M019,5,0.0023448644,0.0044292705,0.003076932,0.0031735153999999997,0.5176470588235295,-0.009367386155645365,0.015542689697423338,0.020650341187072138
5520,Ses03M_impro05b_M020,0,0.007074589399999999,0.013167166999999999,0.0089458935,0.009660572,0.34795321637426896,-0.0052427717491809744,0.13588408709855518,0.28115743392268044
5521,Ses03M_impro05b_M021,0,0.0125460625,0.022344245,0.015524365,0.015982509,0.42,-0.006242881227080943,0.37978772743545663,0.8072529304110885
5522,Ses03M_impro05b_M022,0,0.01906613,0.03215766,0.023703787,0.021688635,0.3504672897196261,-0.004482034910324728,0.7664257238920325,1.4966432249272468
5523,Ses03M_impro05b_M023,0,0.009748402,0.017346038,0.012453861,0.0120534245,0.2776280323450135,-0.0027760775083152107,0.2304779175735611,0.5761012824515896
5524,Ses03M_impro05b_M024,0,0.010297716,0.016550865,0.013273906,0.009859310999999999,0.1930232558139535,-0.0032928112432273338,0.19617924913424054,0.4579990967689041
5525,Ses03M_impro05b_M025,0,0.008222205,0.013707907,0.010598389,0.008678756,0.3187250996015936,-0.003824077339231735,0.13787290829253454,0.2337730324347172
5526,Ses03M_impro05b_M026,0,0.013675106999999999,0.023676584,0.017375886,0.016044331999999998,0.3144208037825059,-0.003310815372969955,0.4221356511694649,0.9275627839344452
5527,Ses03M_impro05b_M027,0,0.0056406967,0.009726274,0.0071969377,0.0065174927,0.4509803921568628,-0.006285823019425153,0.0705227181874927,0.1254053557464275
5528,Ses03M_impro05b_M028,2,0.0068015927,0.011159515,0.008568358,0.0071415296,0.3178438661710037,-0.004037681719637476,0.09003182642620315,0.2675093538361045
5529,Ses03M_impro05b_M029,0,0.01143339,0.019523699,0.014660801000000001,0.012881025,0.2909090909090909,-0.004194271696178475,0.2845283297301513,1.0747910378373406
5530,Ses03M_impro05b_M030,2,0.0047157593,0.007979968,0.005839778,0.0054375245,0.3731778425655977,-0.0046781860874034464,0.04710668698649364,0.1820268876577455
5531,Ses03M_impro05b_M031,0,0.011258826999999999,0.029896667000000002,0.01447363,0.026138078,0.6707566462167689,-0.0031305507945944555,0.7928958504203167,2.187942000831615
5532,Ses03M_impro05b_M032,0,0.010677286000000001,0.018953418,0.013591394,0.0132099725,0.3931623931623932,-0.00420710375692579,0.2730433731939175,0.6905859849821441
5533,Ses03M_impro05b_M033,0,0.0018484899,0.0041348473,0.0023652406,0.0033915252000000003,0.5109489051094891,-0.007422424914693694,0.014578238359479832,0.03190551183027164
5535,Ses03M_impro04_F001,5,0.0018932566,0.002654438,0.0023562789999999998,0.001220846,0.09634551495016612,-0.007203269888123031,0.004455664582813935,0.016172242412797508
5536,Ses03M_impro04_F002,2,0.0028047934000000004,0.0048090294,0.003502912,0.0032905852,0.3333333333333333,-0.0066263291955692685,0.01734112452666294,0.04674541772965105
5537,Ses03M_impro04_F003,5,0.005228785,0.00949945,0.0066822954000000006,0.0067284973,0.3108108108108108,-0.012363573659968095,0.07004200663601799,0.08413197313395135
5538,Ses03M_impro04_F004,5,0.004888813,0.009242719,0.006192212,0.006843793000000001,0.3807106598984771,-0.006669744379905751,0.06757172672650569,0.1197874950967937
5539,Ses03M_impro04_F005,4,0.002382884,0.0039075604,0.0029636826000000002,0.0025448003,0.3507853403141361,-0.0077551030699396515,0.011104331727173272,0.0611290418869035
5541,Ses03M_impro04_F007,2,0.0010188712,0.0015060655,0.0012358585,0.0008647708,0.0,-0.010146831300517078,0.0015194250817403296,0.0103263001706797
